"","nume","pret","reducere","sortimente","Date","RobotName","RobotVersion","Sortiment","Post_cheltuieli"
"1339","Ciocolata alba Milka 100g","349 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1340","Ciocolata alba Toblerone 100g","485 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1341","Ciocolata amaruie 55% Kandia 80g","350 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1342","Ciocolata amaruie 75% cu cacao Kandia 80g","330 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1343","Ciocolata amaruie 85% cu cacao Kandia 80g","350 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1344","Ciocolata amaruie Carrefour Selection 100g","399 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1345","Ciocolata amaruie coacaze-migdale Lindt 100g","1075 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1346","Ciocolata amaruie cu alune de padure Heidi Grand'Or 100g","599 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1347","Ciocolata amaruie cu alune Lindt Les Grandes 150g","1555 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1348","Ciocolata amaruie cu cacao Poiana 80g","330 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1349","Ciocolata amaruie cu cafea Heidi 80g","550 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1350","Ciocolata amaruie cu cirese confiate Heidi 100g","780 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1351","Ciocolata amaruie cu crema rom Rom 88g","330 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1352","Ciocolata amaruie cu fistic Heidi 80g","555 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1353","Ciocolata amaruie cu granule de portocale Heidi Dark 80g","550 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1354","Ciocolata amaruie cu lamaie si ghimbir Heidi 80g","555 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1355","Ciocolata amaruie cu menta Maitre Truffout 100g","380 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1356","Ciocolata amaruie cu portocale Kandia 80g","350 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1357","Ciocolata amaruie cu sare neagra Heidi 80g","555 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1358","Ciocolata amaruie cu stafide Ciocolata amaruie 90g","205 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1359","Ciocolata amaruie cu zmeura Heidi 80g","555 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1360","Ciocolata amaruie extra fina cu portocale si migdale Lindt 100g","1000 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1361","Ciocolata amaruie Heidi 80g","550 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1362","Ciocolata amaruie insant La Festa 25g","069 Lei/bucata","","Cafea si ceaiuri",20170803,"carrefour.js","v1",NA,NA
"1363","Ciocolata amaruie Laura 90g","200 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1364","Ciocolata asortata cu lapte Merci Finest 250g","1425 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1365","Ciocolata asortata cu lichior Warner Hudson 150g","715 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1366","Ciocolata asortata Merci Finest Selection 400g","3815 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1367","Ciocolata caramel creme Milka 100g","349 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1368","Ciocolata cu alune Lindt 100g","990 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1369","Ciocolata cu alune Piasten 150g","860 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1370","Ciocolata cu alune Poiana 90g","275 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1371","Ciocolata cu alune si migdale Merci 100g","839 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1372","Ciocolata cu alune si stafide Poiana 90g","234 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1373","Ciocolata cu arahide Africana 90g","191 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1374","Ciocolata cu biscuiti Milka 35g","175 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1375","Ciocolata cu biscuiti Milka Lu 87g","349 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1376","Ciocolata cu capsuni Milka 100g","349 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1377","Ciocolata cu caramel Milka Bubbly 250g","1135 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1378","Ciocolata cu cocos Africana 90g","191 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1379","Ciocolata cu crema de capsuni Laura 95g","200 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1380","Ciocolata cu crema de visine Laura 95g","200 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1381","Ciocolata cu crema de visine Milka 100g","349 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1382","Ciocolata cu frisca si cafea Merci 100g","940 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1383","Ciocolata cu lapte aerata Milka Bubbly 90g","349 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1384","Ciocolata cu lapte Africana 90g","191 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1385","Ciocolata cu lapte alpin si bucatele de biscuiti cu ciocolata Milka 100g","349 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1386","Ciocolata cu lapte Alpine Milk Milka 250g","1105 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1387","Ciocolata cu lapte Alpine Milk Milka 25g","100 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1388","Ciocolata cu lapte cu biscuiti Milka Oreo 41g","160 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1389","Ciocolata cu lapte cu cocos Laura 90g","205 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1390","Ciocolata cu lapte cu crema de coniac Laura 95g","200 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1391","Ciocolata cu lapte cu nuca de cocos Alpinella 80g","215 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1392","Ciocolata cu lapte din Alpi Milka Choco Jelly 250g","1135 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1393","Ciocolata cu lapte din Alpi Milka Schoko & Keks 250g","1215 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1394","Ciocolata cu lapte din Alpi, alune si caramel Milka Toffee 250g","1135 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1395","Ciocolata cu lapte Elegant 50g","350 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1396","Ciocolata cu lapte Hershey'S 43g","390 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1397","Ciocolata cu lapte Kandia 80g","350 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",14715,147
"1398","Ciocolata cu lapte Lacasa Lacasitos 100g","545 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1399","Ciocolata cu lapte Laura 90g","200 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1400","Ciocolata cu lapte Lindt 100g","770 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1401","Ciocolata cu lapte Merci 100g","839 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1402","Ciocolata cu lapte Milka 100g","369 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",14723,147
"1403","Ciocolata cu lapte Milka cu biscuiti sarati Tuc 35g","175 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1404","Ciocolata cu lapte Milka Milkinis 43.75g","195 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1405","Ciocolata cu lapte Poiana 90g","234 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",14712,147
"1406","Ciocolata cu lapte si alune Belgian 100g","905 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1407","Ciocolata cu lapte si alune intregi Milka 100g","349 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1408","Ciocolata cu lapte si alune intregi Milka 250g","1215 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1409","Ciocolata cu lapte si alune Milka 100g","349 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1410","Ciocolata cu lapte si alune Nussknacker 100g","459 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1411","Ciocolata cu lapte si arahide acoperite intr-o coaja de culoare Piasten 100g","225 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1412","Ciocolata cu lapte si arahide Alpinella 90g","245 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1413","Ciocolata cu lapte si arahide Laura 90g","200 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1414","Ciocolata cu lapte si biscuiti Oreo Milka 100g","349 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1415","Ciocolata cu lapte si cacao Milka 100g","410 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1416","Ciocolata cu lapte si crema de cacao Milka 100g","349 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1417","Ciocolata cu lapte si crema de caise Laura","205 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1418","Ciocolata cu lapte si crema de capsuni Primola 95g","280 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",14720,147
"1419","Ciocolata cu lapte si crema de iaurt cu capsuni Ritter Sport 100g","655 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1420","Ciocolata cu lapte si crema rom Rom 88g","330 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1421","Ciocolata cu lapte si crema usoara de cacao Ritter Sport 100g","640 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1422","Ciocolata cu lapte si jeleu de zmeura Milka 100g","349 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1423","Ciocolata cu lapte si orez expandat si extrudat Riso Scotti 100g","555 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1424","Ciocolata cu lapte si pasta de alune Milka 100g","349 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1425","Ciocolata cu lapte si umplutura de caramel Milka 100g","349 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1426","Ciocolata cu lapte si umplutura de praline Ritter Sport 100g","430 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1427","Ciocolata cu lapte Toblerone 100g","485 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1428","Ciocolata cu lapte umpluta cu ciocolata alba aerata Bubbly White Milka 95g","410 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1429","Ciocolata cu lapte umpluta cu crema de alune Splash Hazelnut Milka 90g","349 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1430","Ciocolata cu lapte, nuca caramelizata si miere Heidi Grand'or 100g","650 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1431","Ciocolata cu lapte, rom, stafide si alune Ritter Sport 100g","630 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1432","Ciocolata cu lapte, stafide si alune de padure prajite Primola 80g","280 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1433","Ciocolata cu lapte, stafide si alune Milka 100g","349 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1434","Ciocolata cu menta After Eight Classic 200g","866 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1435","Ciocolata cu menta Carrefour 100g","399 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1436","Ciocolata cu migdale caramelizate Heidi Grand'Or 90g","599 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1437","Ciocolata cu migdale Heidi 100g","599 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1438","Ciocolata cu nuga Toblerone 100g","485 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1439","Ciocolata cu stafide si alune Lindt 100g","990 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1440","Ciocolata cu stafide si arahide Africana 90g","191 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1441","Ciocolata cu vanilie Crinodeliciossa 400g","1020 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"1442","Ciocolata de baut cu aroma de alune de padure Dr.Oetker 25g","090 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"1443","Ciocolata de baut cu aroma de rom Dr.Oetker 25g","090 Lei/bucata",NA,"Cafea si ceaiuri",20170803,"carrefour.js","v1",NA,NA
"1444","Ciocolata de baut cu continut redus de grasime Dr.Oetker Ciocco Latte 25g","075 Lei/bucata","","Cafea si ceaiuri",20170803,"carrefour.js","v1",NA,NA
"1445","Ciocolata delicioasa amaruie alune Poiana 90g","330 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1446","Ciocolata delicioasa amaruie Poiana 90g","293 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1447","Ciocolata elvetiana cu lapte cu stafide, alune si migdale Lindt 300g","2790 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1448","Ciocolata elvetiana cu lapte Lindt 300g","2280 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1449","Ciocolata Excellence Dark 99% Lindt 50g","1395 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1450","Ciocolata extra fina amaruie 85% cacao Lindt 100g","990 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1451","Ciocolata lapte cu alune de padure intregi Heidi Grand'Or 100g","599 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1452","Ciocolata lapte si crema zmeura 95g Laura","200 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1453","Ciocolata mini Ritter Sport Bunter Mix 150g","1420 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1454","Ciocolata neagra 52% Carrefour 200g","439 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1455","Ciocolata neagra 60% Carrefour Selection Madagascar 80g","439 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1456","Ciocolata neagra 70% cacao Lindt 100g","990 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1457","Ciocolata neagra 85% cacao Heidi 80g","550 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1458","Ciocolata neagra Alpinella 90g","215 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1459","Ciocolata neagra asortata Merci Finest Selection 250g","1425 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1460","Ciocolata neagra Carrefour Selection Fleur de Sel 100g","399 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1461","Ciocolata neagra Cote d'Or 100g","880 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1462","Ciocolata neagra cu capsuni Lindt 100g","1005 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1463","Ciocolata neagra cu chili Lindt 100g","990 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1464","Ciocolata neagra cu lapte Ritter Sport 176g","1940 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1465","Ciocolata neagra cu umplutura de martipan Ritter Sport 100g","570 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1466","Ciocolata neagra fina Ritter 100g","655 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1467","Ciocolata neagra Nestle dessert noir 205g","1060 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1468","Ciocolata umpluta cu crema capsuni Poiana 90g","320 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1469","Ciocolata umpluta cu crema de lapte Milka Milkinis 87.5g","365 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"1470","Ciolan de curcan Penes per kg","1499 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"1471","Ciolan pe varza Scandia 400g","860 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1472","Ciolan presat Aldis per kg","3103 Lei/kg",NA,"Mezeluri",20170803,"carrefour.js","v1",NA,NA
"1473","Ciorba de burta cu smantana Scandia 820g","1490 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1474","Ciorba de burta la conserva Scandia Sibiu 400g","850 Lei/bucata","","Mancare gata preparata",20170803,"carrefour.js","v1",NA,NA
"1475","Ciorba de burta Sadu 400g","600 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1476","Ciorba de pui cu smantana Scandia 400g","750 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1477","Ciorba de vacuta Carrefour 400g","562 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1478","Ciorba de vacuta Scandia 400g","750 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1479","Cirese confiate OrlandoS 200g","1484 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"1480","Cirio Polpa con Basilico 400g","495 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1481","Ciuperci brune gratar 1kg","1299 Lei/bucata","","Legume proaspete",20170803,"carrefour.js","v1",NA,NA
"1482","Ciuperci Champignon per kg","699 Lei/kg","","Legume proaspete",20170803,"carrefour.js","v1",NA,NA
"1483","Ciuperci de Paris intregi Carrefour 280g","445 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1484","Ciuperci de Paris taiate 290g","239 Lei/bucata","-6%","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1485","Ciuperci de Paris taiate Carrefour 280g","342 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1486","Ciuperci de Paris taiate Carrefour 360g","359 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1487","Ciuperci de Paris taiate Carrefour 530g","609 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1488","Ciuperci feliate Bonduelle 314ml","635 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1489","Ciuperci feliate in sos tomat Bonduelle 280g","844 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1490","Ciuperci feliate Merve 314g","475 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1491","Ciuperci feliate Merve 400g","480 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1492","Ciuperci intregi Home Garden 300g","480 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1493","Ciuperci intregi Home Garden 750g","1190 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1494","Ciuperci intregi La Grande Famiglia 400g","825 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1495","Ciuperci intregi Merve 280g","585 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1496","Ciuperci murate Darinne 560g","1569 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1497","Ciuperci murate Darinne Nameko 560g","1425 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1498","Ciuperci proaspete Champignon 1kg","999 Lei/bucata","","Legume proaspete",20170803,"carrefour.js","v1",12511,113
"1499","Ciuperci proaspete Champignon 500g","499 Lei/bucata","","Legume proaspete",20170803,"carrefour.js","v1",NA,NA
"1500","Ciuperci proaspete Mini Champ 250g","333 Lei/bucata","","Legume proaspete",20170803,"carrefour.js","v1",NA,NA
"1501","Ciuperci Shiitake murate Darinne 560g","1125 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1502","Ciuperci taiate Freshy Food 270g","389 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1503","Ciuperci taiate Home Garden 300g","470 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1504","Ciuperci taiate Home Garden 750g","910 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"1505","Ciuperci taiate La Grande Famiglia 360g","540 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
